ra,dec,label
23.619021,14.119542,0
163.127319,41.611220,0
165.985662,62.491876,0
219.304378,0.894910,0
118.040504,31.980647,0
185.534155,46.194256,0
29.412831,20.484257,0
136.088981,0.333812,0
33.054916,4.202325,0
46.427040,-7.722740,0
188.146228,56.286304,0
227.006134,3.122396,0
19.132877,-0.435600,0
328.239453,25.193095,0
209.632425,5.089672,0
120.217932,38.475431,0
232.639457,41.859312,0
13.184287,-0.956066,0
146.168175,54.704024,0
228.804228,9.707084,0
13.467929,30.485402,0
324.736450,12.249267,0
160.514821,29.475628,0
251.296036,34.653179,0
176.106259,45.355114,0
178.522360,56.344665,0
245.209471,9.693117,0
224.046977,16.012654,0
198.858452,57.370891,0
200.831839,43.580510,0
232.159981,48.794607,0
227.484241,-0.944630,0
143.875724,32.322482,0
183.163838,65.503439,0
179.242357,30.728735,0
354.000737,32.942707,0
189.833027,49.266320,0
132.647267,54.977742,0
184.151662,4.051774,0
33.950929,-1.161943,0
188.476888,48.347227,0
173.105021,-0.491107,0
14.901607,24.490564,0
177.129043,61.102376,0
241.710619,52.264859,0
211.790196,44.564417,0
188.587296,46.694432,0
128.296023,28.047241,0
11.119419,9.166514,0
202.061826,31.710637,0
118.816379,15.704643,0
239.820901,18.945274,0
221.435906,-0.287489,0
126.641518,10.158791,0
2.189876,17.736424,0
159.201030,29.466685,0
19.435992,31.055005,0
114.629871,39.568774,0
200.487827,23.116912,0
25.718530,-0.626775,0
207.474584,22.157696,0
168.970490,48.402003,0
170.759813,43.371986,0
211.330171,13.117002,0
178.460366,34.667963,0
141.729662,23.078083,0
7.918444,27.709749,0
185.290642,26.727495,0
211.378813,35.055445,0
188.560013,-1.332263,0
6.210421,0.579918,0
195.032410,46.562421,0
236.715640,52.886995,0
193.595180,26.334762,0
4.520008,26.413613,0
241.491274,5.623981,0
136.177467,53.387236,0
221.227857,-0.367468,0
212.179020,35.669592,0
327.488731,24.057311,0
148.950189,35.556421,0
116.204949,25.802984,0
10.503418,14.384051,0
183.161900,17.549785,0
166.355707,7.066546,0
124.687335,3.388421,0
158.945963,11.745801,0
223.073204,34.486817,0
246.831882,37.536537,0
8.531397,8.076309,0
240.897836,9.169777,0
24.843662,17.752105,0
192.795006,22.967818,0
156.615821,41.299012,0
156.541364,25.614245,0
245.988681,24.373035,0
257.428048,44.756308,0
23.357053,-2.859963,0
146.579448,37.773216,0
193.488145,65.204268,0
152.500409,18.646123,0
232.650490,45.881648,0
208.358212,52.732338,0
208.201506,2.886084,0
188.690545,35.268807,0
36.621932,-4.515883,0
176.738129,7.796116,0
128.598396,32.438105,0
189.252315,54.787592,0
3.018856,20.547372,0
346.639868,26.666443,0
246.136061,21.473905,0
150.206525,23.377712,0
115.809743,47.869730,0
22.732967,18.567406,0
126.215748,13.376672,0
129.636485,11.207627,0
357.235361,-10.691995,0
227.539777,54.940345,0
354.608397,33.549332,0
343.731338,-9.264709,0
161.511357,49.876837,0
151.003851,52.711761,0
23.709493,0.593641,0
319.383124,9.043648,0
348.875285,32.414192,0
336.330444,20.239046,0
151.185813,3.978287,0
154.551577,40.203053,0
337.795921,12.881250,0
239.141063,35.726757,0
227.053682,37.252601,0
164.116528,49.380544,0
145.850196,44.940512,0
335.295362,21.618672,0
171.824453,44.137492,0
8.254435,29.271012,0
227.032192,36.675297,0
119.799046,14.951127,0
120.677584,14.258745,0
128.216451,1.561223,0
129.653062,19.561948,0
130.666490,21.786202,0
160.842765,56.184220,0
146.094694,44.577265,0
166.695109,21.844528,0
250.271970,52.524093,0
150.700649,3.532219,0
211.180362,38.582446,0
134.603340,26.984180,0
175.975631,34.348431,0
27.603163,33.167623,0
236.531740,-0.195951,0
352.883204,27.220957,0
175.977279,2.193700,0
199.747889,46.128020,0
26.302572,34.013730,0
207.291122,48.304682,0
132.380094,56.327344,0
354.075693,14.963502,0
34.534363,-4.979243,0
161.119571,48.556375,0
255.456349,32.002522,0
127.811345,31.442208,0
179.922768,35.740991,0
219.083052,46.215065,0
200.993013,49.977606,0
224.560592,24.628440,0
49.104821,0.419872,0
2.260638,2.043774,0
19.906578,-0.167692,0
225.707507,57.649926,0
153.673076,57.821854,0
183.921212,55.233817,0
224.059356,54.563589,0
155.777838,59.756439,0
15.516315,-0.072750,0
15.061433,-1.190756,0
215.066754,14.472843,0
132.116356,20.515778,0
151.398418,32.857081,0
354.119841,12.220126,0
240.672997,29.458121,0
157.933621,43.053987,0
28.154418,-1.732913,0
321.859115,2.101466,0
253.491908,38.729559,0
211.061854,40.390167,0
209.028128,36.198434,0
40.025881,-5.132229,0
163.609576,54.506255,0
124.768991,24.557660,0
155.865538,29.657607,0
173.952777,-2.438297,0
240.637841,31.847204,0
139.270766,46.393816,0
161.143639,47.321313,0
148.046721,38.859653,0
252.157751,34.902615,0
210.778975,21.185697,0
228.042883,38.048293,0
357.384012,26.498842,0
133.659708,20.509654,0
256.525633,24.051531,0
252.196427,30.971806,0
182.504690,37.132488,0
154.844034,23.730336,0
207.247741,60.249435,0
213.625708,60.380740,0
218.765310,47.190185,0
176.262077,64.957154,0
129.778922,19.363529,0
24.911313,-0.396684,0
20.469801,40.034812,0
4.501612,12.925963,0
189.708871,63.291286,0
213.096106,5.642484,0
186.314018,49.337833,0
0.108990,-3.463442,0
170.812986,46.826180,0
6.177701,5.310955,0
122.486053,13.466965,0
128.767741,7.680103,0
334.860278,11.747911,0
241.049678,49.158399,0
207.518885,3.831654,0
236.666882,47.233054,0
335.515573,-9.453349,0
252.031493,25.735324,0
12.578528,-0.910557,0
135.090341,48.282583,0
142.537330,56.112967,0
123.585965,50.870627,0
343.463481,16.972210,0
149.792756,10.821447,0
29.979639,8.422900,0
140.873179,21.685766,0
134.023390,54.852632,0
121.090617,22.579511,0
192.167349,43.538338,0
335.771490,25.197483,0
158.730739,48.304161,0
142.673622,59.734376,0
197.875763,31.268611,0
335.519762,22.662227,0
222.012033,36.669063,0
118.679360,18.338954,0
243.481630,30.872687,0
213.806446,11.371031,0
124.801102,6.348903,0
137.910059,31.402421,0
10.457021,30.382473,0
169.917489,27.172542,0
146.309205,58.324302,0
133.511698,48.345474,0
248.582653,49.581598,0
341.518094,2.998507,0
181.185663,4.664248,0
205.819561,26.907884,0
159.415053,50.251593,0
174.111469,-2.038631,0
216.858420,41.120804,0
193.371010,57.648829,0
196.649594,68.181735,0
125.053835,8.343901,0
120.035479,43.899500,0
148.601515,39.719534,0
117.859962,35.432662,0
221.040033,39.390513,0
218.250154,30.819904,0
188.994352,24.828398,0
186.663189,45.840209,0
157.618139,36.717490,0
25.292503,26.318378,0
178.336517,17.137701,0
127.634259,49.738397,0
187.991693,20.913141,0
359.298969,19.530458,0
162.695124,35.000923,0
134.956307,44.123186,0
175.740678,43.685499,0
44.954551,0.027562,0
154.875248,26.993625,0
235.523683,55.784695,0
140.116079,2.919737,0
161.246109,9.335797,0
240.580666,36.754148,0
240.124437,33.301925,0
127.516391,49.764829,0
357.693624,11.026936,0
126.209554,40.135029,0
189.645198,61.735916,0
222.220282,28.521839,0
127.414554,35.411038,0
241.180012,9.048460,0
30.271465,0.104988,0
351.968395,29.161044,0
349.724811,13.452465,0
146.444222,2.825603,0
126.155384,57.148440,0
165.552026,18.649262,0
251.182768,52.311533,0
227.510599,15.815951,0
19.687943,7.542345,0
198.739072,1.920448,0
12.129043,13.224427,0
337.122019,1.150701,0
153.226816,56.858974,0
181.562085,30.633524,0
153.381582,5.438899,0
203.690151,35.948838,0
153.939547,40.559241,0
128.108658,34.570641,0
11.293062,16.627842,0
239.946303,48.225365,0
125.971053,36.595016,0
142.017021,44.344294,0
324.439413,4.472228,0
122.481647,-0.588004,0
18.848432,3.329335,0
2.636347,23.006605,0
359.682962,-4.937727,0
219.973500,60.595889,0
197.836469,37.225624,0
150.097870,12.784851,0
128.305807,6.675851,0
2.456173,36.216321,0
223.965621,59.750180,0
177.577979,36.478736,0
330.628798,22.015989,0
165.209569,29.455980,0
129.444307,43.496947,0
254.294370,43.204595,0
162.219940,60.962919,0
192.435000,45.377412,0
324.178734,-8.034632,0
25.436381,2.641358,0
126.689916,28.463395,0
19.181863,-1.819129,0
117.867216,48.041238,0
227.669024,42.199745,0
229.162778,28.089014,0
166.859956,57.495404,0
136.209182,23.021868,0
6.578364,26.273999,0
170.275310,13.640256,0
28.297117,15.272962,0
134.161974,-0.466630,0
184.644988,23.851037,0
347.578790,23.242623,0
243.437063,28.503956,0
17.226902,27.438150,0
222.632905,41.341878,0
243.728202,33.701410,0
202.487516,15.152720,0
214.902408,18.200375,0
341.097258,24.534262,0
204.731529,46.443817,0
236.865997,8.574384,0
143.502422,50.646262,0
27.614321,7.166194,0
118.782937,38.757246,0
174.527211,11.095970,0
335.334370,2.069067,0
177.840773,40.869250,0
184.416381,41.894735,0
153.040214,48.810951,0
255.737500,32.693749,0
174.087711,0.839245,0
134.741374,15.858739,0
228.673652,36.130797,0
125.496550,11.197498,0
244.511990,54.463509,0
184.673993,39.558046,0
170.195794,20.426537,0
359.299921,26.751425,0
214.884384,36.744376,0
193.904225,64.649750,0
209.175760,62.287391,0
173.868431,-1.173198,0
349.466506,30.844076,0
207.596304,4.674758,0
154.959739,34.631654,0
23.867554,-1.094707,0
177.751877,51.845555,0
320.742954,-1.220478,0
218.544867,-1.394921,0
190.967974,8.473339,0
244.573299,33.150247,0
354.253000,6.849713,0
144.386946,41.297187,0
338.024232,22.488265,0
223.581490,6.888793,0
223.983523,53.371842,0
129.642980,41.810745,0
129.980018,53.091433,0
242.832718,26.595784,0
159.384945,7.073957,0
160.973998,62.510795,0
351.357499,0.156636,0
189.097349,62.866504,0
209.685731,-1.182003,0
240.301973,56.957698,0
231.377103,50.777319,0
167.531995,38.214337,0
122.992115,34.606745,0
235.632447,44.554719,0
185.385108,59.645667,0
159.919813,9.669351,0
319.962221,-0.468147,0
37.415274,4.068640,0
118.909002,27.591841,0
2.581327,35.439759,0
200.991537,40.290507,0
353.646691,22.847600,0
241.451562,48.880780,0
168.625389,7.079749,0
321.720242,-3.101828,0
189.534042,10.834685,0
4.709031,4.826911,0
226.385095,47.475597,0
338.632468,25.742926,0
233.006647,25.132996,0
18.717312,30.569230,0
218.713580,39.301733,0
213.979477,58.442472,0
192.066779,16.678361,0
153.193161,19.374735,0
136.419586,3.121310,0
126.438767,35.633622,0
28.247801,32.420438,0
179.261666,39.672727,0
326.309920,28.455500,0
251.029842,38.726049,0
223.173698,52.390039,0
6.183291,-1.147967,0
153.711430,26.275551,0
125.083044,41.301073,0
209.402747,24.311430,0
186.419300,10.711308,0
320.854948,3.427415,0
177.828819,0.922295,0
212.637641,50.328207,0
335.445494,26.679171,0
247.152275,18.394554,0
128.228205,45.436202,0
177.355851,36.374619,0
27.150530,29.021631,0
125.961907,54.734128,0
188.633551,31.717838,0
153.452536,41.013917,0
207.496921,34.081607,0
119.436108,37.233250,0
33.771279,-4.982285,0
204.602405,18.007870,0
315.304830,-0.855639,0
239.429441,4.577556,0
155.664281,42.062601,0
179.814035,42.914438,0
146.597864,47.883801,0
34.176164,-2.978688,0
171.994740,28.209021,0
125.192698,3.961701,0
16.906429,24.482555,0
144.024207,15.981417,0
132.525627,47.948729,0
166.448179,51.454660,0
25.252582,32.964288,0
196.110794,33.171147,0
125.588417,21.736254,0
325.904031,5.384462,0
257.062505,34.838096,0
129.009959,32.502389,0
117.741298,13.078516,0
198.669743,62.051306,0
6.870301,22.054284,0
333.078230,1.037762,0
208.761185,31.379498,0
131.809195,41.676184,0
250.761256,40.396392,0
25.853383,0.603149,0
13.911418,15.151261,0
197.107131,57.920141,0
31.612172,30.825224,0
158.010375,-0.429671,0
240.603311,36.851916,0
220.216459,32.965614,0
186.660206,42.544478,0
163.352107,52.416589,0
338.023117,3.367212,0
148.057263,4.441914,0
158.866004,31.194294,0
185.267530,3.058694,0
338.212639,22.485751,0
134.948976,25.473568,0
5.730553,-1.277643,0
124.560478,55.061606,0
122.461224,50.457933,0
9.893695,17.447473,0
322.527447,0.735591,0
131.182325,32.767101,0
213.121322,51.176972,0
214.246931,58.050384,0
246.228718,56.764041,0
196.863890,52.664980,0
155.930750,55.808691,0
130.843095,48.968845,0
143.626366,30.345492,0
240.974350,7.443782,0
29.994796,-9.709036,0
245.710683,45.151539,0
349.326019,4.062729,0
16.894486,24.697072,0
160.475554,33.322391,0
327.291189,4.237328,0
220.469009,6.156169,0
340.425046,3.144140,0
165.089889,45.758746,0
19.704204,1.482913,0
201.134635,38.033996,0
357.876776,15.147429,0
182.283602,39.884371,0
30.097545,23.130477,0
167.531333,29.568767,0
9.800935,28.624472,0
154.469340,12.231890,0
328.548874,16.214388,0
170.861818,44.956363,0
179.063759,36.578517,0
187.475031,47.065735,0
202.953964,43.762940,0
185.277091,11.773739,0
22.799261,4.488284,0
31.330110,-3.484583,0
47.281231,0.405303,0
117.094470,33.510652,0
130.849047,30.478538,0
334.611015,23.878216,0
132.573683,20.609821,0
352.120362,15.076119,0
174.126890,67.291753,0
174.525251,59.682842,0
142.175974,56.083815,0
232.020429,13.075068,0
254.062006,31.316389,0
15.461150,3.068116,0
191.453751,51.780296,0
189.635516,58.672792,0
27.322261,-8.263521,0
205.077577,66.761308,0
173.015975,2.401758,0
182.620630,31.063902,0
173.704970,56.535068,0
351.639788,35.428333,0
128.853863,39.080850,0
197.086850,63.923042,0
332.249426,18.235113,0
142.761531,46.403659,0
256.971929,29.718138,0
312.320206,-6.044371,0
25.531856,27.993659,0
197.457126,12.731820,0
346.954678,32.321234,0
243.693683,57.992911,0
124.331078,41.951787,0
347.190000,-9.189989,0
237.843295,30.281060,0
190.704621,16.558928,0
203.097425,26.908198,0
120.256529,29.777222,0
143.233925,2.764540,0
167.440960,44.962353,0
5.281169,9.107406,0
138.198332,-0.788164,0
217.342661,29.663013,0
155.876902,36.756806,0
158.595761,0.712446,0
183.620315,58.967677,0
124.633071,36.386159,0
193.782407,13.873130,0
352.837796,8.903036,0
19.602675,4.595304,0
135.410781,31.697463,0
117.064351,22.016525,0
246.161492,33.149714,0
224.700903,2.115840,0
338.674750,23.467752,0
248.422061,45.115977,0
252.905136,36.615947,0
218.992584,47.484075,0
127.428912,6.657416,0
257.110880,39.627850,0
253.391243,45.500377,0
11.148269,4.955340,0
3.151439,-2.970549,0
138.122522,42.831002,0
166.388903,50.025652,0
43.422146,-1.963074,0
193.018934,33.641455,0
234.686937,38.343373,0
164.446784,65.615727,0
204.455516,59.788182,0
216.734116,60.430785,0
230.630042,51.381770,0
330.764936,19.356844,0
184.932830,58.095603,0
350.839511,-9.684236,0
219.421995,47.360550,0
179.681250,41.496509,0
229.676394,46.885988,0
214.330113,41.543628,0
198.921138,27.611526,0
145.507454,47.328926,0
6.705830,24.551144,0
1.725303,7.419500,0
2.957234,33.873394,0
198.303996,25.731514,0
118.408840,28.165274,0
159.726314,42.160359,0
241.060057,30.175378,0
237.922305,48.509156,0
154.080199,26.022890,0
25.138517,25.680816,0
176.182075,35.094341,0
176.771844,8.650188,0
239.713948,45.579704,0
357.813867,4.006025,0
126.233235,28.525672,0
143.255284,41.461447,0
190.210491,53.210012,0
38.702100,-2.820938,0
354.292285,30.295079,0
150.935833,19.862453,0
198.864114,22.897653,0
339.913326,2.774862,0
219.825560,1.510385,0
8.085514,-0.740694,0
11.888513,-2.054372,0
135.925717,48.334402,0
250.933688,49.760047,0
258.296766,42.865187,0
162.826605,45.066754,0
256.309144,40.945988,0
157.648607,44.842635,0
10.739568,-1.306125,0
190.790746,8.269207,0
116.435613,43.779984,0
242.719537,33.140652,0
30.886465,24.859848,0
133.707360,32.114552,0
359.712126,-4.444965,0
167.050251,-2.809555,0
199.831101,49.098946,0
22.944838,22.395022,0
169.150849,7.631412,0
183.768100,50.636148,0
183.170195,46.028058,0
345.185563,29.595420,0
154.718569,49.966788,0
29.961103,4.977120,0
140.346979,56.849041,0
131.268671,27.904241,0
249.306999,29.084485,0
149.613758,8.880899,0
126.453266,21.850807,0
240.657706,57.302632,0
353.497315,0.915618,0
12.095856,13.155122,0
236.440255,57.194573,0
230.757160,15.354650,0
139.268064,29.130470,0
12.134605,0.183873,0
348.118455,25.784953,0
228.359623,39.337731,0
2.958044,16.060586,0
333.003088,-1.231926,0
192.999614,50.034346,0
117.198528,46.622028,0
4.478809,29.823085,0
200.702132,56.858719,0
120.754885,13.567455,0
23.774695,24.133092,0
234.590538,18.730007,0
140.799635,38.127833,0
147.052467,20.400787,0
166.878874,12.215284,0
125.264589,40.150950,0
26.149222,2.045602,0
178.901456,33.019445,0
1.375141,23.574457,0
145.687619,10.040830,0
348.230600,24.553167,0
174.646477,12.473691,0
186.329044,23.484133,0
147.959774,11.594699,0
125.018080,3.401047,0
184.682667,50.396281,0
160.457962,30.640217,0
214.653945,50.511801,0
112.496085,39.412348,0
7.626301,-5.520126,0
142.117747,2.867103,0
2.807962,5.317135,0
340.700845,22.209543,0
170.349356,18.379405,0
222.031686,45.378303,0
167.800083,2.875915,0
248.006812,35.485752,0
197.098980,43.120684,0
156.545376,34.186566,0
246.705078,31.613053,0
16.090997,1.580194,0
197.968395,20.838383,0
155.470251,5.672622,0
26.484810,-4.157233,0
203.326200,2.847748,0
243.758678,18.007332,0
140.399560,57.275777,0
235.705592,56.205565,0
347.681321,26.127388,0
134.769138,4.446611,0
240.756733,9.254418,0
344.083957,34.049318,0
213.834287,48.128845,0
164.535315,0.658505,0
130.639564,36.881066,0
188.991114,58.356363,0
144.586166,10.839094,0
153.596382,-1.620400,0
163.138735,49.058632,0
246.933758,40.599658,0
236.790833,13.305837,0
229.840521,56.365864,0
220.531070,41.443653,0
183.229561,0.121699,0
40.361316,-0.757310,0
19.812957,4.936388,0
46.385265,-7.316027,0
7.519201,24.677609,0
352.717843,27.029950,0
174.852670,33.410269,0
154.748853,24.185470,0
122.277760,20.490946,0
208.590587,25.677871,0
13.803350,0.084606,0
125.215248,18.037701,0
16.360086,28.560631,0
144.224870,27.828749,0
6.511249,26.431888,0
353.430396,-10.069888,0
164.983677,55.031515,0
